student.label,game.score,coast,game.scheduled,percent.training.sessions.attended,overall.fitness.score,X..extra.strategy.sessions.attended,hours.of.sleep.the.night.before.game,early.bird.night.owl,previous.competitive.sports,X..meals.on.day.prior.to.game,university.year,game.number
976,35.16,west coast,noon,0.24,1,8,10,night owl,football,5,senior,9
977,41.88,west coast,noon,1,0.5,1,11,night owl,frisbee,4,sophomore,9
978,15.95,west coast,noon,0.06,0.94,6,7,night owl,table tennis,5,sophomore,9
979,7.23,west coast,noon,0.33,0.56,5,12,night owl,football,3,senior,9
980,13.99,west coast,noon,0,0.14,10,12,early bird,baseball,3,sophomore,9
981,35.31,west coast,evening,0.61,0.1,2,9,night owl,gymnastics,5,sophomore,9
982,67.85,west coast,evening,0.92,0.66,10,9,night owl,table tennis,4,senior,9
983,21.28,west coast,evening,0,0.01,3,3,night owl,football,4,sophomore,9
984,42.21,west coast,evening,0.02,1,1,6,night owl,martial arts,2,sophomore,9
985,54.25,west coast,evening,0.98,0.02,10,8,night owl,table tennis,3,junior,9
986,20.76,west coast,evening,0,0.84,1,0,night owl,basketball,5,junior,9
987,35.1,west coast,evening,0.07,1,0,8,night owl,table tennis,4,sophomore,9
988,80.43,west coast,evening,0.85,1,10,12,night owl,curling,3,junior,9
989,54.16,west coast,evening,0.85,0.27,8,4,night owl,martial arts,4,sophomore,9
990,44.66,west coast,evening,0.86,0.44,8,9,early bird,table tennis,3,senior,9
991,42.84,west coast,noon,0,0.67,1,3,night owl,frisbee,2,sophomore,9
992,26.36,west coast,noon,0.16,0.83,10,12,night owl,baseball,4,junior,9
993,38.57,west coast,noon,0,0.18,9,0,night owl,table tennis,2,junior,9
994,55.78,west coast,noon,0.81,0.57,9,0,night owl,basketball,3,sophomore,9
995,43.69,west coast,noon,0.9,0,8,5,early bird,basketball,3,sophomore,9
996,43.7,west coast,noon,0,1,2,7,night owl,martial arts,3,junior,9
997,38.62,west coast,noon,0,1,6,7,night owl,martial arts,3,sophomore,9
998,34.83,west coast,noon,0.12,0.82,6,9,night owl,basketball,3,senior,9
999,40.28,west coast,noon,0.61,0.34,10,12,night owl,table tennis,6,frosh,9
1000,64.92,west coast,noon,0.91,0.91,8,11,night owl,gymnastics,5,senior,9
1,62.28,west coast,noon,1,0.91,7,5,night owl,curling,4,frosh,10
2,36.67,west coast,noon,0.9,0.14,6,4,night owl,curling,3,senior,10
3,55.45,west coast,noon,0.04,0,2,1,night owl,gymnastics,5,sophomore,10
4,31.9,west coast,noon,0.07,1,3,8,night owl,baseball,6,sophomore,10
5,68.63,west coast,noon,1,0.85,9,2,night owl,martial arts,4,junior,10
6,68.83,west coast,noon,0.93,0.95,5,7,night owl,martial arts,6,sophomore,10
7,34.35,west coast,noon,0.84,0.04,8,0,night owl,gymnastics,3,sophomore,10
8,78.84,west coast,noon,0.87,0.99,6,9,night owl,frisbee,1,junior,10
9,9.88,west coast,noon,0,0.51,2,7,night owl,table tennis,4,junior,10
10,41.52,west coast,noon,0,0,5,6,night owl,basketball,3,frosh,10
11,24.22,west coast,noon,0,0.85,6,9,night owl,martial arts,2,senior,10
12,44.72,west coast,noon,1,0.93,0,4,early bird,curling,5,sophomore,10
13,64.11,west coast,noon,1,0.84,9,12,night owl,basketball,3,frosh,10
14,24.31,west coast,noon,0.44,0.38,6,5,night owl,gymnastics,4,sophomore,10
15,53.77,west coast,noon,1,0.88,8,10,night owl,table tennis,5,frosh,10
16,7.49,west coast,noon,0,0,6,2,night owl,football,3,frosh,10
17,31.47,west coast,noon,0,1,10,3,early bird,curling,5,sophomore,10
18,0,west coast,noon,0.22,0.61,2,1,night owl,table tennis,4,junior,10
19,28.72,west coast,noon,0.03,0,8,9,night owl,martial arts,2,junior,10
20,12.91,west coast,noon,0.02,0.09,0,10,night owl,martial arts,3,sophomore,10
21,57.24,west coast,evening,0.01,1,6,5,night owl,curling,2,sophomore,10
22,42.73,west coast,evening,0.8,0,8,12,early bird,baseball,6,frosh,10
23,80.8,west coast,evening,0.94,1,2,3,night owl,martial arts,2,junior,10
24,35.31,west coast,evening,0,0.38,4,3,night owl,gymnastics,5,junior,10
25,82.31,west coast,evening,1,1,8,10,night owl,football,5,junior,10
26,53.01,west coast,evening,1,0.22,2,1,night owl,martial arts,3,sophomore,10
27,61.49,west coast,evening,0.97,0,10,0,night owl,martial arts,2,junior,10
28,53.31,west coast,evening,0.7,0.49,5,11,early bird,table tennis,4,senior,10
29,53.81,west coast,evening,0.58,0.18,4,9,night owl,baseball,3,junior,10
30,40.44,west coast,evening,0,0,2,12,night owl,football,2,junior,10
31,32.71,west coast,evening,1,0.05,4,12,night owl,curling,4,senior,10
32,36.96,west coast,evening,0.98,0,3,7,night owl,football,5,sophomore,10
33,86.07,west coast,evening,1,1,9,7,night owl,football,5,junior,10
34,57.07,west coast,evening,1,0.72,8,0,night owl,football,3,junior,10
35,36.98,west coast,evening,0.19,1,0,0,night owl,martial arts,4,frosh,10
36,58.66,west coast,evening,1,0.98,3,12,early bird,table tennis,5,junior,10
37,75.74,west coast,evening,0.86,1,4,7,night owl,football,3,junior,10
38,41.54,west coast,evening,0,1,8,2,early bird,martial arts,5,frosh,10
39,67.72,west coast,evening,0.96,0.34,8,10,night owl,martial arts,2,senior,10
40,79.47,west coast,evening,1,0.98,0,4,night owl,martial arts,4,sophomore,10
41,31.25,west coast,noon,0.88,0.06,2,9,early bird,martial arts,6,sophomore,10
42,23.67,west coast,noon,0,0.97,2,5,night owl,curling,5,sophomore,10
43,74.27,west coast,noon,1,0.86,10,7,night owl,basketball,4,sophomore,10
44,12.87,west coast,noon,0.35,0.36,5,3,night owl,frisbee,5,frosh,10
45,3.19,west coast,noon,0.08,0.09,1,9,night owl,frisbee,3,frosh,10
46,48.27,west coast,noon,0.57,0.92,5,9,night owl,football,3,senior,10
47,0,west coast,noon,0.13,0.32,0,12,night owl,gymnastics,6,junior,10
48,32.65,west coast,noon,0.08,0.97,7,1,early bird,table tennis,3,frosh,10
49,21.1,west coast,noon,0,0,0,12,night owl,baseball,3,senior,10
50,12.96,west coast,noon,0.06,0.3,2,5,night owl,baseball,5,frosh,10
51,17.89,west coast,noon,0.15,0.03,1,7,night owl,curling,2,frosh,10
52,66.19,west coast,noon,0.99,0.94,3,2,night owl,frisbee,4,junior,10
53,26.38,west coast,noon,0.05,0.93,8,11,night owl,table tennis,4,frosh,10
54,80.88,west coast,noon,1,1,10,9,night owl,table tennis,5,sophomore,10
55,41.05,west coast,noon,0,1,7,5,night owl,martial arts,5,sophomore,10
56,7.63,west coast,noon,0.45,0,3,1,night owl,football,6,sophomore,10
57,47.23,west coast,noon,0.87,0.98,1,2,night owl,football,6,junior,10
58,31.22,west coast,noon,0.76,0.13,5,5,night owl,football,3,frosh,10
59,38.97,west coast,noon,1,0.39,6,5,night owl,baseball,3,senior,10
60,36.27,west coast,noon,0.19,1,4,0,night owl,martial arts,3,senior,10
61,39.21,west coast,noon,0,0.12,7,8,early bird,frisbee,3,junior,10
62,30.87,west coast,noon,0,0,7,5,early bird,basketball,2,sophomore,10
63,22.99,west coast,noon,0,0.09,7,9,night owl,curling,3,junior,10
64,50.31,west coast,noon,0.65,0.76,7,11,night owl,martial arts,2,junior,10
65,0,west coast,noon,0,0.1,2,3,night owl,football,4,junior,10
66,80.41,west coast,noon,0.88,1,10,6,night owl,table tennis,1,junior,10
67,14.45,west coast,noon,0.12,0.8,1,1,night owl,football,6,frosh,10
68,34.75,west coast,noon,1,0.05,5,12,night owl,gymnastics,4,sophomore,10
69,66.43,west coast,noon,0.77,0.99,9,9,night owl,football,5,junior,10
70,32.16,west coast,noon,1,0.3,5,1,night owl,gymnastics,3,sophomore,10
71,44.77,west coast,noon,0,0,9,4,night owl,curling,1,junior,10
72,44.39,west coast,noon,0.19,0.01,7,0,early bird,curling,3,junior,10
73,17.14,west coast,noon,0.21,0.86,5,0,night owl,table tennis,4,sophomore,10
74,66.92,west coast,noon,0.91,0.76,10,12,early bird,football,5,sophomore,10
75,41.66,west coast,noon,1,0.6,3,0,night owl,football,5,sophomore,10
76,23.51,west coast,noon,0.49,0.01,6,3,night owl,baseball,4,sophomore,10
77,50.9,west coast,noon,0.97,0.02,7,6,night owl,baseball,2,senior,10
78,52.07,west coast,noon,0.99,0.07,7,5,night owl,curling,6,junior,10
79,29.82,west coast,noon,0,0.01,4,5,night owl,football,3,junior,10
80,31.64,west coast,noon,0.18,0,5,5,night owl,curling,5,frosh,10
81,27.89,west coast,morning,0.57,0.62,10,1,night owl,curling,3,senior,10
82,32.45,west coast,morning,0.93,0,4,5,night owl,martial arts,4,sophomore,10
83,68.03,west coast,morning,1,1,4,6,night owl,martial arts,6,sophomore,10
84,21.75,west coast,morning,0.98,0.01,2,4,night owl,martial arts,4,sophomore,10
85,32.44,west coast,morning,0.1,0,9,8,night owl,curling,4,junior,10
86,70.87,west coast,morning,1,0.75,10,12,night owl,martial arts,3,sophomore,10
87,34.1,west coast,morning,0.65,0,4,8,night owl,baseball,4,junior,10
88,43.19,west coast,morning,0.86,0.82,4,4,night owl,football,3,senior,10
89,71.97,west coast,morning,0.53,1,10,6,night owl,basketball,3,sophomore,10
90,50.44,west coast,morning,0.76,0.26,9,8,night owl,frisbee,2,senior,10
91,55.59,west coast,noon,0.99,1,3,10,night owl,baseball,6,sophomore,10
92,61.4,west coast,noon,0.95,0.95,4,6,early bird,basketball,3,senior,10
93,31.06,west coast,noon,1,0.21,1,2,night owl,curling,6,frosh,10
94,7.09,west coast,noon,0.44,0.11,5,2,night owl,football,6,junior,10
95,42.94,west coast,noon,1,0.19,2,12,night owl,curling,3,junior,10
96,76.15,west coast,noon,0.96,1,5,5,night owl,martial arts,3,sophomore,10
97,32.18,west coast,noon,0.92,0,6,3,night owl,martial arts,4,frosh,10
98,40.56,west coast,noon,0.76,0.68,2,8,early bird,curling,4,junior,10
99,32.24,west coast,noon,0,0.11,10,9,night owl,table tennis,1,senior,10
100,57.96,west coast,noon,0.87,0.92,8,8,night owl,gymnastics,5,sophomore,10
101,44.73,west coast,noon,0.02,0,9,9,night owl,baseball,4,frosh,10
102,69.4,west coast,noon,1,0.89,7,7,night owl,martial arts,3,sophomore,10
103,42.97,west coast,noon,0.24,0.64,7,9,early bird,curling,4,junior,10
104,66.01,west coast,noon,0.98,0.81,8,10,night owl,table tennis,2,senior,10
105,43.79,west coast,noon,0.93,0.08,1,7,night owl,baseball,5,junior,10
106,41.95,west coast,noon,0.89,0.1,2,1,night owl,frisbee,3,junior,10
107,58.36,west coast,noon,0.49,0.85,4,10,night owl,football,3,junior,10
108,37.89,west coast,noon,0.13,0.86,7,7,night owl,frisbee,4,junior,10
109,34.7,west coast,noon,0,0.28,6,4,night owl,baseball,5,sophomore,10
110,35.75,west coast,noon,0.69,0.04,5,0,night owl,baseball,3,sophomore,10
111,14.65,west coast,noon,0.13,0.84,5,6,night owl,table tennis,3,sophomore,10
112,28.03,west coast,noon,0.1,0,4,10,night owl,table tennis,2,sophomore,10
113,60.72,west coast,noon,1,0.88,10,3,night owl,gymnastics,5,sophomore,10
114,0,west coast,noon,0,0.19,2,8,night owl,martial arts,3,sophomore,10
115,14.36,west coast,noon,0.22,0,1,4,early bird,baseball,3,junior,10
116,5.4,west coast,noon,0.14,0.23,2,4,night owl,football,2,junior,10
117,17.7,west coast,noon,0,0.34,7,3,night owl,martial arts,3,frosh,10
118,38.92,west coast,noon,0.01,0.91,5,10,night owl,basketball,2,senior,10
119,30.58,west coast,noon,0.6,0.46,7,1,night owl,baseball,5,junior,10
120,34.64,west coast,noon,1,0.72,1,2,night owl,table tennis,4,sophomore,10
121,31.42,west coast,evening,0.05,0.96,3,8,early bird,football,3,senior,10
122,73.61,west coast,evening,1,0.98,1,2,night owl,frisbee,4,junior,10
123,38.54,west coast,evening,0,0.45,0,1,night owl,basketball,5,frosh,10
124,74.58,west coast,evening,0.69,1,9,3,night owl,gymnastics,5,frosh,10
125,39.04,west coast,evening,1,0.15,2,9,night owl,table tennis,6,sophomore,10
126,69.31,west coast,evening,0.75,0.92,6,10,early bird,basketball,3,senior,10
127,37.64,west coast,evening,0,0,5,7,night owl,martial arts,3,sophomore,10
128,32.74,west coast,evening,0.4,0.06,4,4,night owl,curling,3,junior,10
129,79.71,west coast,evening,1,0.87,10,9,night owl,martial arts,8,junior,10
130,4.44,west coast,evening,0,0.37,0,0,night owl,curling,6,frosh,10
131,73.17,west coast,noon,1,0.99,5,10,night owl,basketball,3,junior,10
132,55.88,west coast,noon,0.13,1,9,8,night owl,frisbee,2,junior,10
133,44.4,west coast,noon,0.19,0.92,0,10,night owl,frisbee,4,senior,10
134,24.47,west coast,noon,0,0.24,3,7,night owl,football,3,sophomore,10
135,32.44,west coast,noon,0.65,0,8,9,night owl,baseball,4,sophomore,10
136,24.81,west coast,noon,0,0,0,5,night owl,martial arts,7,sophomore,10
137,58.17,west coast,noon,0.78,0.89,9,8,early bird,baseball,4,senior,10
138,66.33,west coast,noon,0.86,0.74,8,7,night owl,martial arts,4,junior,10
139,26.23,west coast,noon,0.86,0,4,9,night owl,baseball,5,frosh,10
140,44.11,west coast,noon,1,0.18,10,11,night owl,baseball,6,frosh,10
141,34,west coast,noon,0.16,0.04,3,4,night owl,football,3,junior,10
142,38.19,west coast,noon,0.03,0.08,5,7,early bird,martial arts,2,frosh,10
143,83.38,west coast,noon,1,1,9,4,early bird,baseball,3,frosh,10
144,70.22,west coast,noon,1,0.97,5,9,night owl,table tennis,3,senior,10
145,54.41,west coast,noon,0.06,1,5,10,night owl,baseball,3,junior,10
146,48.4,west coast,noon,0.08,1,8,6,night owl,frisbee,2,senior,10
147,62.34,west coast,noon,0.28,0.17,0,6,night owl,table tennis,3,senior,10
148,42.93,west coast,noon,0.21,1,4,4,night owl,football,3,sophomore,10
149,42.06,west coast,noon,0.26,0,1,0,night owl,table tennis,3,frosh,10
150,46.37,west coast,noon,0.07,0.65,4,10,early bird,baseball,3,junior,10
151,39.93,west coast,morning,0.99,0,8,11,night owl,table tennis,5,junior,10
152,51.22,west coast,morning,0.31,1,5,0,night owl,gymnastics,5,sophomore,10
153,37.71,west coast,morning,0.55,0,9,0,early bird,baseball,3,junior,10
154,40.44,west coast,morning,0.88,0.06,7,1,night owl,curling,4,sophomore,10
155,45.45,west coast,morning,0.68,0,6,12,early bird,table tennis,3,sophomore,10
156,49.21,west coast,morning,0.94,0,6,8,night owl,baseball,3,junior,10
157,40.8,west coast,morning,0.02,1,3,12,early bird,gymnastics,5,sophomore,10
158,46.66,west coast,morning,0,0.42,5,3,night owl,martial arts,3,sophomore,10
159,34.43,west coast,morning,0.3,0.9,8,6,night owl,baseball,6,junior,10
160,45.7,west coast,morning,0.01,0.1,8,6,night owl,curling,4,sophomore,10
161,27.52,west coast,noon,0,0.95,6,9,night owl,frisbee,2,senior,10
162,35.67,west coast,noon,0,0,10,10,night owl,football,3,sophomore,10
163,28.52,west coast,noon,0,1,1,0,night owl,frisbee,4,frosh,10
164,61.21,west coast,noon,0.91,0.67,9,9,night owl,table tennis,3,sophomore,10
165,0,west coast,noon,0.03,0.32,4,4,night owl,curling,5,frosh,10
166,17.81,west coast,noon,0,0.91,7,9,night owl,gymnastics,3,senior,10
167,38.29,west coast,noon,0.74,0.1,1,8,night owl,table tennis,3,frosh,10
168,50.83,west coast,noon,0.9,0.86,0,2,early bird,martial arts,2,junior,10
169,37.68,west coast,noon,0.98,0,4,8,early bird,gymnastics,3,senior,10
170,40.49,west coast,noon,0.99,0.02,5,12,early bird,curling,5,junior,10
171,59.28,west coast,noon,0.94,0.8,7,3,night owl,frisbee,3,frosh,10
172,45.35,west coast,noon,0.92,0.68,1,0,night owl,martial arts,3,junior,10
173,39.37,west coast,noon,0.21,0.8,10,6,night owl,football,3,senior,10
174,31.23,west coast,noon,0,1,3,7,night owl,frisbee,4,sophomore,10
175,0,west coast,noon,0.3,0.18,3,2,early bird,football,4,sophomore,10
176,23.75,west coast,noon,0.08,1,6,3,night owl,curling,5,frosh,10
177,28.9,west coast,noon,1,0.04,4,0,early bird,martial arts,4,sophomore,10
178,61.21,west coast,noon,1,0.93,1,4,night owl,curling,4,senior,10
179,0,west coast,noon,0.09,0.34,1,8,night owl,table tennis,3,junior,10
180,73.75,west coast,noon,0.86,1,7,10,night owl,frisbee,7,sophomore,10
181,21.76,west coast,evening,0.38,0.26,2,5,night owl,football,2,sophomore,10
182,12.8,west coast,evening,1,0.02,6,9,early bird,baseball,6,junior,10
183,71.46,west coast,evening,0.77,1,2,3,night owl,frisbee,3,senior,10
184,9.21,west coast,evening,0.27,0,5,12,night owl,football,3,junior,10
185,49.63,west coast,evening,0.97,0,9,11,night owl,martial arts,3,junior,10
186,37.83,west coast,evening,0.88,0,8,5,night owl,curling,3,junior,10
187,32.86,west coast,evening,0.99,0.15,2,0,night owl,basketball,1,junior,10
188,15.14,west coast,evening,0.03,0,10,4,night owl,curling,5,frosh,10
189,24.15,west coast,evening,0.47,0,3,7,night owl,baseball,5,frosh,10
190,61.66,west coast,evening,0.93,0.84,8,10,night owl,curling,6,junior,10
191,52.87,west coast,noon,0.81,1,0,2,night owl,table tennis,6,junior,10
192,12.59,west coast,noon,0.33,0.28,4,7,night owl,frisbee,6,junior,10
193,29.17,west coast,noon,0.67,0,6,6,night owl,football,2,senior,10
194,68.42,west coast,noon,0.96,1,6,10,early bird,table tennis,2,senior,10
195,0.82,west coast,noon,0.43,0.39,6,9,night owl,football,5,sophomore,10
196,39.08,west coast,noon,0.21,0.98,4,11,night owl,martial arts,3,senior,10
197,62.42,west coast,noon,1,0.91,9,12,night owl,table tennis,4,junior,10
198,40.19,west coast,noon,0.36,1,1,5,night owl,table tennis,3,sophomore,10
199,0,west coast,noon,0.96,0.3,1,1,night owl,football,6,sophomore,10
200,12.87,west coast,noon,0.03,0,7,7,night owl,football,2,sophomore,10
201,76.83,west coast,evening,0.91,1,9,11,early bird,frisbee,5,senior,10
202,62.66,west coast,evening,0.96,0.41,8,12,night owl,martial arts,4,junior,10
203,25.74,west coast,evening,0.01,0.12,9,8,night owl,table tennis,5,frosh,10
204,33.2,west coast,evening,0.09,0,4,0,night owl,martial arts,4,sophomore,10
205,46.39,west coast,evening,0.98,0.17,2,4,night owl,table tennis,3,sophomore,10
206,36.22,west coast,evening,1,0.04,3,8,night owl,gymnastics,4,junior,10
207,32.03,west coast,evening,0.98,0,7,6,night owl,gymnastics,6,frosh,10
208,10.27,west coast,evening,0.38,0,5,11,night owl,curling,4,frosh,10
209,19.68,west coast,evening,0.84,0.01,0,3,night owl,football,5,junior,10
210,14.69,west coast,evening,0,0,0,2,night owl,table tennis,3,sophomore,10
211,27.37,west coast,noon,0,1,0,1,night owl,basketball,3,senior,10
212,25.47,west coast,noon,0.48,0.68,1,2,night owl,basketball,3,sophomore,10
213,13.51,west coast,noon,0.59,0.18,1,5,night owl,baseball,4,frosh,10
214,55.24,west coast,noon,0.95,0.82,6,3,night owl,baseball,4,frosh,10
215,37.52,west coast,noon,0.13,0.05,5,5,night owl,basketball,3,sophomore,10
216,31.44,west coast,noon,0,0.08,4,5,night owl,table tennis,3,sophomore,10
217,29.25,west coast,noon,1,0,9,2,night owl,gymnastics,5,frosh,10
218,36.64,west coast,noon,0.05,0.11,2,3,night owl,baseball,4,junior,10
219,6.69,west coast,noon,0.15,0.06,4,8,night owl,curling,6,frosh,10
220,43.88,west coast,noon,1,0.6,3,9,night owl,baseball,3,junior,10
221,23.85,west coast,noon,0,0.96,0,4,night owl,baseball,3,sophomore,10
222,26.4,west coast,noon,0,0.86,3,1,night owl,football,3,sophomore,10
223,39.08,west coast,noon,1,0,5,2,early bird,curling,2,frosh,10
224,26.86,west coast,noon,0,0.92,5,11,night owl,table tennis,3,junior,10
225,34.31,west coast,noon,0.23,0.29,9,4,night owl,basketball,2,sophomore,10
226,58.45,west coast,noon,0.94,0.92,5,11,night owl,table tennis,6,junior,10
227,29.64,west coast,noon,0,0.97,5,10,early bird,martial arts,5,sophomore,10
228,67.65,west coast,noon,0.86,0.95,10,5,night owl,table tennis,4,senior,10
229,42.51,west coast,noon,0.5,0,8,4,night owl,curling,3,sophomore,10
230,13.86,west coast,noon,0,0.22,1,2,night owl,football,5,sophomore,10
231,42.35,west coast,evening,0.85,0.19,5,11,night owl,table tennis,3,senior,10
232,8.52,west coast,evening,0.16,0.04,4,12,night owl,baseball,5,junior,10
233,43.3,west coast,evening,0.29,0.97,7,12,night owl,gymnastics,5,junior,10
234,8.95,west coast,evening,0,0.13,1,0,night owl,football,5,sophomore,10
235,70.73,west coast,evening,0.79,0.97,6,11,night owl,basketball,5,junior,10
236,85.32,west coast,evening,1,1,6,11,night owl,frisbee,4,sophomore,10
237,46.7,west coast,evening,0.79,0.28,5,11,night owl,curling,3,sophomore,10
238,25.21,west coast,evening,0,0.44,7,7,night owl,curling,3,sophomore,10
239,44.93,west coast,evening,0.97,0,6,5,night owl,curling,4,senior,10
240,72.75,west coast,evening,0.71,1,3,0,night owl,martial arts,3,junior,10
241,35.75,west coast,noon,0.4,0.54,6,2,night owl,martial arts,4,junior,10
242,33.23,west coast,noon,0.75,0.73,3,1,night owl,martial arts,5,frosh,10
243,41.97,west coast,noon,0.69,0.3,8,9,night owl,football,5,sophomore,10
244,26.06,west coast,noon,0,0.71,5,6,night owl,football,3,junior,10
245,32,west coast,noon,0.26,0.92,10,11,night owl,curling,2,junior,10
246,15.06,west coast,noon,0.81,0.23,0,0,night owl,martial arts,5,frosh,10
